file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,org.apache.hedwig.client.netty.impl.multiplex.MultiplexSubscriptionChannelPipelineFactory,createResponseHandlers/0,false,39,4,2,0,2,1,1,6,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,org.apache.hedwig.client.netty.impl.multiplex.MultiplexSubscriptionChannelPipelineFactory,"MultiplexSubscriptionChannelPipelineFactory/2[org.apache.hedwig.client.conf.ClientConfiguration,org.apache.hedwig.client.netty.impl.multiplex.MultiplexHChannelManager]",true,34,2,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,org.apache.bookkeeper.proto.TestProtoVersions,teardown/0,false,57,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,org.apache.bookkeeper.proto.TestProtoVersions,setup/0,false,51,2,2,0,2,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,org.apache.bookkeeper.proto.TestProtoVersions,"testVersion/2[int,int]",false,61,6,10,1,9,1,17,34,0,7,2,17,0,0,0,0,0,0,2,17,7,2,0,2,0,0,40,2,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,org.apache.bookkeeper.proto.TestProtoVersions,testVersions/0,false,107,2,1,0,1,1,1,6,0,0,0,1,1,1,0,0,0,0,0,3,0,2,0,0,0,0,5,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,org.apache.bookkeeper.bookie.BookieShell$SimpleTestCmd,SimpleTestCmd/0,true,571,0,1,1,0,1,1,7,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,17,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,org.apache.bookkeeper.bookie.BookieShell$SimpleTestCmd,getOptions/0,false,622,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,org.apache.bookkeeper.bookie.BookieShell$SimpleTestCmd,getDescription/0,false,612,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,org.apache.bookkeeper.bookie.BookieShell$SimpleTestCmd,runCmd/1[org.apache.bookkeeper.bookie.CommandLine],false,580,6,8,0,8,3,10,24,1,10,1,10,0,0,1,0,0,0,7,9,11,4,2,0,0,0,34,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,org.apache.bookkeeper.bookie.BookieShell$SimpleTestCmd,getUsage/0,false,617,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,org.apache.bookkeeper.replication.AutoRecoveryMain$AutoRecoveryDeathWatcher,AutoRecoveryDeathWatcher/1[org.apache.bookkeeper.replication.AutoRecoveryMain],true,162,2,4,2,2,1,2,5,0,0,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,8,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,org.apache.bookkeeper.replication.AutoRecoveryMain$AutoRecoveryDeathWatcher,run/0,false,170,3,4,0,4,5,4,14,0,0,0,4,0,0,1,0,1,0,0,0,0,0,2,0,0,0,7,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,org.apache.hedwig.client.netty.impl.multiplex.MultiplexSubscribeResponseHandler$Anonymous1,"operationFinished/2[java.lang.Object,org.apache.hedwig.client.netty.impl.multiplex.ResponseBody]",false,111,3,2,0,2,1,3,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,org.apache.hedwig.client.netty.impl.multiplex.MultiplexSubscribeResponseHandler$Anonymous1,"operationFailed/2[java.lang.Object,org.apache.hedwig.client.netty.impl.multiplex.PubSubException]",false,118,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager$AcquireOp$Anonymous1,"operationFinished/2[java.lang.Object,java.util.Map<org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.InMemorySubscriptionState>]",false,179,4,7,0,7,2,4,21,0,1,2,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,30,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager$AcquireOp$Anonymous1,"operationFailed/2[java.lang.Object,org.apache.hedwig.server.subscriptions.PubSubException]",false,173,2,8,0,8,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,org.apache.bookkeeper.client.BKException$BKMetadataVersionException,BKMetadataVersionException/0,true,270,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,org.apache.bookkeeper.meta.MSLedgerManagerFactory$MsLedgerManager$ReadLedgerMetadataTask$Anonymous1,run/0,false,229,1,173,0,173,2,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,org.apache.hedwig.util.PathUtils,prefixes/1[java.lang.String],false,27,0,1,1,0,3,5,11,1,2,1,5,0,0,1,0,0,0,3,0,2,0,2,0,0,0,10,9,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,org.apache.hedwig.util.PathUtils,"isPrefix/2[java.lang.String,java.lang.String]",false,41,0,1,1,0,4,2,6,3,3,2,2,0,0,1,0,0,0,2,1,3,0,2,0,0,0,13,9,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,org.apache.hedwig.util.PathUtils,parent/1[java.lang.String],false,52,0,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,9,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,org.apache.bookkeeper.meta.MSLedgerManagerFactory$AsyncSetProcessor,AsyncSetProcessor/1[java.util.concurrent.ScheduledExecutorService],true,673,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,org.apache.bookkeeper.meta.MSLedgerManagerFactory$AsyncSetProcessor,"process/6[java.util.Set<T>,org.apache.bookkeeper.proto.BookkeeperInternalCallbacks.Processor<T>,AsyncCallback.VoidCallback,java.lang.Object,int,int]",false,695,4,1,0,1,3,5,30,1,3,6,5,0,0,0,2,0,0,0,1,3,0,1,1,0,0,48,1,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,org.apache.bookkeeper.benchmark.TestClient$FileClient,call/0,false,272,0,0,0,0,3,10,23,2,5,0,10,0,0,1,0,1,2,2,3,5,4,3,0,0,0,25,1,2,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,org.apache.bookkeeper.benchmark.TestClient$FileClient,"FileClient/3[java.util.List<java.io.FileOutputStream>,byte[],long]",true,265,1,1,1,0,1,1,6,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,org.apache.hedwig.client.HedwigClient,HedwigClient/1[org.apache.hedwig.client.conf.ClientConfiguration],true,43,2,30,29,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,org.apache.hedwig.client.HedwigClient,getSubscriber/0,false,64,2,25,24,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,org.apache.hedwig.client.HedwigClient,getPublisher/0,false,59,2,24,23,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,org.apache.hedwig.client.HedwigClient,"HedwigClient/2[org.apache.hedwig.client.conf.ClientConfiguration,org.apache.hedwig.client.ChannelFactory]",true,54,3,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,org.apache.hedwig.client.HedwigClient,close/0,false,69,1,21,20,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager$RangeScanOp$Anonymous2,"safeReadComplete/4[int,org.apache.bookkeeper.client.LedgerHandle,java.util.Enumeration<org.apache.bookkeeper.client.LedgerEntry>,java.lang.Object]",false,284,8,35,0,35,8,20,41,4,4,4,20,0,0,1,4,1,1,8,1,7,5,2,0,0,0,32,1,3,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,getDefaultInstance/0,false,7328,1,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,getOptions/0,false,7383,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,getDefaultInstanceForType/0,false,7332,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,isInitialized/0,false,7452,0,3,3,0,2,0,6,2,1,0,0,0,0,0,2,0,0,0,3,2,0,1,0,0,0,5,17,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,newBuilder/1[org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions],false,7602,2,3,1,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,getSerializedSize/0,false,7488,2,7,1,6,16,9,29,2,1,0,9,1,1,0,8,0,14,0,23,11,0,1,0,0,0,17,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,SubscriptionOptions/1[boolean],true,7325,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,"parseDelimitedFrom/2[java.io.InputStream,com.google.protobuf.ExtensionRegistryLite]",false,7579,3,2,0,2,2,3,9,2,1,2,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,9,9,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,(initializer 11),false,8090,1,5,0,5,1,1,4,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,8,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,SubscriptionOptions/1[org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.Builder],true,7322,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,writeTo/1[com.google.protobuf.CodedOutputStream],false,7461,3,7,0,7,15,10,25,0,0,1,10,2,2,0,7,0,14,0,21,0,0,1,0,0,0,18,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,parseFrom/1[com.google.protobuf.CodedInputStream],false,7589,3,2,0,2,1,3,3,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,getOptionsOrBuilder/0,false,7386,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,toBuilder/0,false,7605,2,1,0,1,1,1,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,hasForceAttach/0,false,7350,0,1,1,0,2,0,3,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,7,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,internalGetFieldAccessorTable/0,false,7342,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,getEnableResubscribe/0,false,7438,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,initFields/0,false,7442,1,3,2,1,1,1,9,0,0,0,1,0,0,0,0,0,0,1,2,7,0,0,0,0,0,17,2,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,hasEnableResubscribe/0,false,7435,0,1,1,0,2,0,3,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,7,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,"parseFrom/2[com.google.protobuf.CodedInputStream,com.google.protobuf.ExtensionRegistryLite]",false,7595,4,2,0,2,1,3,3,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,hasCreateOrAttach/0,false,7360,0,4,4,0,2,0,3,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,8,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,getMessageFilter/0,false,7396,1,2,2,0,3,2,14,2,3,0,2,0,0,0,0,0,0,0,0,4,0,2,0,0,0,8,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,"parseFrom/2[java.io.InputStream,com.google.protobuf.ExtensionRegistryLite]",false,7563,3,2,0,2,1,3,3,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,newBuilderForType/1[com.google.protobuf.GeneratedMessage.BuilderParent],false,7609,2,1,0,1,1,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,getMessageFilterBytes/0,false,7410,2,2,2,0,2,1,11,2,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,8,2,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,parseFrom/1[com.google.protobuf.ByteString],false,7535,3,2,0,2,1,3,3,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,hasMessageFilter/0,false,7393,0,1,1,0,2,0,3,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,7,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,getForceAttach/0,false,7353,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,hasMessageBound/0,false,7370,0,4,4,0,2,0,3,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,7,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,getMessageBound/0,false,7373,0,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,parseFrom/1[byte[]],false,7546,3,2,0,2,1,3,3,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,"parseFrom/2[byte[],com.google.protobuf.ExtensionRegistryLite]",false,7552,4,2,0,2,1,3,3,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,newBuilderForType/0,false,7601,2,1,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,hasOptions/0,false,7380,0,1,1,0,2,0,3,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,6,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,getMessageWindowSize/0,false,7428,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$SubscriptionOptions,parseDelimitedFrom/1[java.io.InputStream],false,7568,2,2,0,2,2,3,9,2,1,1,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,8,9,0,false
