Filename,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
avro_IBk_BestFirst_NoSampling_noCostSensitive_1.csv,0,1.0,0.71875,0.8363636363636363,0.8501498501498502,0.9496822033898304,0.8363636363636363,0.7896969820946588,0.46875,0.5625,0.625,0.65625,0.6875,0.71875,0.78125,0.78125,0.78125,0.8125,0.8125,0.875,0.90625,0.90625,0.90625,0.9375,0.9375,0.96875,1.0,0.7387409488922135,0.46875,0.5625,0.625,0.65625,0.6875,0.71875,0.78125,0.78125,0.78125,0.8125,0.8125,0.875,0.90625,0.90625,0.90625,0.9375,0.9375,0.96875,1.0,0.7096720645601713,0.9375,0.9,0.9090909090909091,0.84,0.8148148148148149,0.7931034482758621,0.8333333333333334,0.8064516129032258,0.78125,0.76,0.6666666666666667,0.7142857142857143,0.7272727272727273,0.6666666666666667,0.5,0.5,0.33333333333333337,0.0,1,0.7960526315789473,
avro_IBk_BestFirst_NoSampling_noCostSensitive_10.csv,0,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.4018659702870229,0.8538738149722128,0.527033855482567,0.2938868911408957,0.2222222222222222,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.5,0.5,0.5,0.5,0.5555555555555556,0.5555555555555556,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.5521955042404774,0.2222222222222222,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.5,0.5,0.5,0.5,0.5555555555555556,0.5555555555555556,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.4787169161293326,0.2857142857142857,0.2941176470588236,0.42105263157894735,0.42105263157894735,0.4736842105263158,0.4736842105263158,0.4736842105263158,0.4736842105263158,0.5263157894736843,0.5263157894736843,0.5789473684210527,0.631578947368421,0.6842105263157894,0.7894736842105263,0.8421052631578947,0.7,0.4999999999999999,0.0,0.0,0.6257309941520468,
avro_IBk_BestFirst_NoSampling_noCostSensitive_11.csv,0,0.7692307692307693,0.6666666666666666,0.7142857142857143,0.6002366763303031,0.9246031746031742,0.7942238267148014,0.6928214892965054,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8263157894736842,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.7991228070175439,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8333333333333334,0.6666666666666667,1,0.8105263157894737,
avro_IBk_BestFirst_NoSampling_noCostSensitive_12.csv,54,0,0.0,0.0,0.002886002886002886,0.7213114754098361,0.0,0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.48245614035087714,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.47368421052631576,0.0,0.0,0.0,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.33333333333333326,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666667,1,0.48245614035087714,
avro_IBk_BestFirst_NoSampling_noCostSensitive_13.csv,0,1.0,0.047619047619047616,0.09090909090909091,0.6470061188811189,0.7894736842105263,0.0909090909090909,0.2064770202958354,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.38095238095238093,0.42857142857142855,0.47619047619047616,0.5238095238095238,0.6190476190476191,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.9047619047619048,1.0,0.5274505924253358,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.38095238095238093,0.42857142857142855,0.47619047619047616,0.5238095238095238,0.6190476190476191,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.9047619047619048,1.0,0.4917731635590524,0.2142857142857144,0.23529411764705876,0.26315789473684204,0.30000000000000004,0.33333333333333326,0.38095238095238093,0.38095238095238093,0.4285714285714286,0.47619047619047616,0.5238095238095238,0.6190476190476191,0.7619047619047619,0.7619047619047619,0.75,0.7,0.7142857142857144,0.5,0.0,1,0.5714285714285715,
avro_IBk_BestFirst_NoSampling_noCostSensitive_14.csv,0,0.875,0.5833333333333334,0.7,0.68348548384066,0.9048964218455745,0.7337526205450735,0.6852801688048581,0.4166666666666667,0.5,0.5416666666666666,0.5833333333333334,0.625,0.625,0.75,0.7916666666666666,0.8333333333333334,0.8333333333333334,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8074426600373105,0.4166666666666667,0.5,0.5416666666666666,0.5833333333333334,0.625,0.625,0.75,0.7916666666666666,0.8333333333333334,0.8333333333333334,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8178693170413031,0.625,0.631578947368421,0.5909090909090908,0.6086956521739131,0.625,0.625,0.75,0.7916666666666666,0.8333333333333334,0.8333333333333334,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1,0.7960526315789473,
avro_IBk_BestFirst_NoSampling_noCostSensitive_15.csv,1,0.4,0.11764705882352941,0.18181818181818182,0.40171930934503697,0.7439258312020461,0.21015965166908562,0.18105597112435964,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.4117647058823529,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.9411764705882353,0.9411764705882353,1.0,1.0,0.5315213939826943,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.4117647058823529,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.9411764705882353,0.9411764705882353,1.0,1.0,0.5740801381281257,0.15384615384615385,0.13333333333333341,0.1875,0.17647058823529416,0.17647058823529416,0.3529411764705883,0.4117647058823529,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.8666666666666667,0.875,0.75,1.0,1,0.5851393188854489,
avro_IBk_BestFirst_NoSampling_noCostSensitive_16.csv,0,0.9333333333333333,0.7368421052631579,0.8235294117647058,0.7159088108570573,0.9117987275882015,0.8465007516285283,0.8142058777749014,0.5263157894736842,0.631578947368421,0.6842105263157895,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,0.8197976807741351,0.5263157894736842,0.631578947368421,0.6842105263157895,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,0.8409628998271658,0.7692307692307692,0.75,0.7222222222222223,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.9473684210526315,1.0,1.0,1.0,1.0,1,0.8199445983379501,
avro_IBk_BestFirst_NoSampling_noCostSensitive_17.csv,0,1.0,0.23809523809523808,0.38461538461538464,0.6913246269681913,0.751907392791371,0.3846153846153846,0.4677152486106632,0.19047619047619047,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.47619047619047616,0.5714285714285714,0.6190476190476191,0.6190476190476191,0.7142857142857143,0.7619047619047619,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,1.0,0.5382518796992481,0.19047619047619047,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.47619047619047616,0.5714285714285714,0.6190476190476191,0.6190476190476191,0.7142857142857143,0.7619047619047619,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,1.0,0.547162778741726,0.3076923076923077,0.25,0.2777777777777777,0.30000000000000004,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.4285714285714286,0.47619047619047616,0.5714285714285714,0.6190476190476191,0.6190476190476191,0.7142857142857143,0.6153846153846153,0.75,0.7999999999999998,0.6666666666666664,1.0,1,0.5739348370927319,
avro_IBk_BestFirst_NoSampling_noCostSensitive_18.csv,0,0.8333333333333334,0.6521739130434783,0.7317073170731707,0.6469823389856141,0.8782186576614603,0.7848949606908107,0.7121569498649788,0.391304347826087,0.4782608695652174,0.5217391304347826,0.6086956521739131,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.8260869565217391,0.8695652173913043,0.9130434782608695,0.9130434782608695,1.0,1.0,1.0,1.0,0.68726256008847,0.391304347826087,0.4782608695652174,0.5217391304347826,0.6086956521739131,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.8260869565217391,0.8695652173913043,0.9130434782608695,0.9130434782608695,1.0,1.0,1.0,1.0,0.7730017937561632,0.5294117647058825,0.5789473684210527,0.5714285714285714,0.6086956521739131,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.8260869565217391,0.8695652173913043,0.9130434782608695,0.8333333333333333,1.0,1.0,1.0,1,0.7620137299771167,
